outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
I01,female_2013,Female,1,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I02,age_15_29_outcome,Age 15-29,2,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I04,employed_2013,Employed in the preceding month,4,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I05,worker_independent_2013,Independent worker,5,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I06,insurance_any_2013,Any health insurance,6,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I07,program_any_2013,Any listed social program,7,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,578,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,5893,2795,42,22,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,5893,2795,42,22,578,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,7818,14927,58,31,2720,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,578,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I08,program_juntos_2013,Juntos participation,8,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,5893,2795,42,22,578,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I01,female_2013,Female,1,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,,,,,,,,0,,,,,,,,,,,,,,,,0,not_applicable_identity,2000,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,1352,22,63,1,-12.150705,12.491454,.33069178,-36.633507,12.332096,45.6786,-.26600432,-.80198401,.26997533,4.8270035,10.440917,15.527402,10.440917,.017081069,.02154847,1,pass,0,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,6075,2795,43,22,1352,22,45,1,-13.619055,15.4347,.37757888,-43.87051,16.632401,45.775349,-.29751942,-.9583872,.36334839,4.1657453,,27.331532,27.331532,.02167128,.09470357,1,pass,0,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-13.619055,15.566504,.38163111,-44.128845,16.890734,45.775349,-.29751942,-.96403068,.36899188,4.199039,8.398078,27.96941,8.398078,.0224167,.1165691,0,weak_interaction_instruments,0,1,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,2.8197551,10.385555,.78600079,-17.535559,23.175068,47.014717,.059976012,-.37298021,.49293223,1.0350124,,5.6940432,5.6940432,.10005025,.059537064,0,underidentified,0,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,6075,2795,43,22,1352,22,49,1,-13.619055,15.834384,.38973734,-44.653877,17.415766,45.775349,-.29751942,-.97550046,.38046166,3.7962089,,27.465883,27.465883,.029280087,.10143699,1,pass,0,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,8000,14927,59,31,3821,31,90,1,-15.953251,16.654644,.33812019,-48.595753,16.689249,45.012119,-.35442123,-1.0796149,.37077236,3.2207818,,14.549621,14.549621,.023616875,.1572994,1,pass,0,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,1051,15,44,1,-18.254381,21.945347,.40551564,-61.266472,24.75771,46.369926,-.39366853,-1.3212544,.53391737,1.904747,,21.703762,21.703762,.14399986,.19418778,0,underidentified,0,,
I02,age_15_29_outcome,Age 15-29,2,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-10.889428,16.644768,.51296663,-43.512573,21.733717,45.775349,-.23788847,-.95056778,.47479081,,,,,,,0,secondary_assignment_supported,0,1,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,1352,22,63,1,-24.61182,13.45832,.067437984,-50.989643,1.7660023,49.443634,-.49777529,-1.031268,.035717484,4.8270035,10.440917,15.527402,10.440917,.017081069,.077270739,1,pass,0,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,6075,2795,43,22,1352,22,45,1,-27.309868,17.591423,.12055372,-61.788422,7.1686864,49.444603,-.55233264,-1.2496494,.1449842,4.1657453,,27.331532,27.331532,.02167128,.22325513,1,pass,0,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-27.309868,17.900087,.12708871,-62.393394,7.7736597,49.444603,-.55233264,-1.2618848,.15721957,4.199039,8.398078,27.96941,8.398078,.0224167,.2151951,0,weak_interaction_instruments,0,1,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,3.34288,17.963514,.85237199,-31.864962,38.550724,50.000504,.066856928,-.6372928,.77100664,1.0350124,,5.6940432,5.6940432,.10005025,.093542114,0,underidentified,0,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,6075,2795,43,22,1352,22,49,1,-27.309868,17.990768,.12901606,-62.571125,7.9513898,49.444603,-.55233264,-1.2654793,.16081411,3.7962089,,27.465883,27.465883,.029280087,.24084499,1,pass,0,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,8000,14927,59,31,3821,31,90,1,-27.493574,18.667807,.14081036,-64.081802,9.094656,49.340504,-.55722117,-1.2987667,.18432434,3.2207818,,14.549621,14.549621,.023616875,.20792376,1,pass,0,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,1051,15,44,1,-35.294064,25.814304,.17155358,-85.889168,15.301045,49.491447,-.71313459,-1.7354345,.30916545,1.904747,,21.703762,21.703762,.14399986,.29442382,0,underidentified,0,,
I03,secondaryplus_2013,Secondary education or higher,3,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-19.352217,17.60907,.27177182,-53.86536,15.160926,49.444603,-.39139187,-1.0894083,.3066245,,,,,,,0,secondary_assignment_supported,0,1,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,1352,22,63,1,-.46683893,16.397659,.97728741,-32.605663,31.671984,49.915752,-.0093525378,-.65321386,.63450879,4.8270035,10.440917,15.527402,10.440917,.017081069,.54023683,1,pass,0,,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,6075,2795,43,22,1352,22,45,1,-6.1225643,19.956635,.7590006,-45.236851,32.991722,49.91423,-.1226617,-.90629166,.66096824,4.1657453,,27.331532,27.331532,.02167128,.22587185,1,pass,0,,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-6.1225643,19.848108,.75772399,-45.024139,32.779011,49.91423,-.1226617,-.90203017,.65670675,4.199039,8.398078,27.96941,8.398078,.0224167,.21364474,0,weak_interaction_instruments,0,1,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,2.2038248,15.12059,.8841188,-27.431988,31.839636,49.901497,.044163499,-.54972273,.63804972,1.0350124,,5.6940432,5.6940432,.10005025,.061308388,0,underidentified,0,,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,6075,2795,43,22,1352,22,49,1,-6.1225643,19.781725,.75693655,-44.894032,32.648903,49.91423,-.1226617,-.89942354,.65410012,3.7962089,,27.465883,27.465883,.029280087,.15263095,1,pass,0,,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,8000,14927,59,31,3821,31,90,1,-5.7835536,22.169765,.79418832,-49.235493,37.668388,49.825138,-.11607701,-.98816574,.75601166,3.2207818,,14.549621,14.549621,.023616875,.28493762,1,pass,0,,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,4818,2174,29,15,1051,15,44,1,-5.1367092,26.542749,.84654713,-57.159542,46.886124,49.856621,-.10302963,-1.1464784,.9404192,1.904747,,21.703762,21.703762,.14399986,.22341295,0,underidentified,0,,
I04,employed_2013,Employed in the preceding month,4,100,M03,Female respondent,3,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-3.2694502,20.146456,.87108213,-42.755779,36.216881,49.91423,-.065501362,-.85658497,.72558224,,,,,,,0,secondary_assignment_supported,0,1,
I05,worker_independent_2013,Independent worker,5,100,M03,Female respondent,3,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,5769,2795,41,22,1352,22,63,1,-9.6735153,15.440635,.53098887,-39.936604,20.589573,49.805347,-.19422643,-.80185372,.41340086,4.8270035,10.440917,15.527402,10.440917,.017081069,.54854667,1,pass,0,,
I05,worker_independent_2013,Independent worker,5,100,M03,Female respondent,3,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,6075,2795,43,22,1352,22,45,1,-13.660478,21.362202,.5225175,-55.529621,28.208668,49.795662,-.27433068,-1.1151499,.56648844,4.1657453,,27.331532,27.331532,.02167128,.6573118,1,pass,0,,
I05,worker_independent_2013,Independent worker,5,100,M03,Female respondent,3,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-13.660478,20.679281,.5088768,-54.191124,26.870169,49.795662,-.27433068,-1.0882699,.53960866,4.199039,8.398078,27.96941,8.398078,.0224167,.62309158,0,weak_interaction_instruments,0,1,
I05,worker_independent_2013,Independent worker,5,100,M03,Female respondent,3,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,person_equal,ccpp,.0075,6075,2795,43,22,1352,22,65,1,-31.205566,30.214405,.3016955,-90.424713,28.013578,49.220909,-.63399005,-1.8371199,.56913978,1.0350124,,5.6940432,5.6940432,.10005025,.081974104,0,underidentified,0,,
