outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H02,hh_share_female_2013,Female household members,2,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,254,2,63,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,common_h_district_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,district,.0075,2537,1198,42,22,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,common_h_observation_equal,ivreg2,fuzzy_late_interaction,household_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,ccpp_equal,score_mass,.0075,2537,1198,42,22,254,2,49,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.01,3320,5088,58,31,1151,4,89,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.005,2049,960,29,15,254,2,44,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2537,1198,42,22,254,2,64,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
H01,hh_members_2013,Rostered household members,1,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,1.3279922,.76410502,.082215965,-.16962612,2.8256104,1.8233032,.72834408,-.093032315,1.5497205,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.0076147728,0,weak_interaction_instruments,0,,
H01,hh_members_2013,Rostered household members,1,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,1.4854902,.94217527,.11487375,-.36113942,3.3321199,1.8229979,.81486118,-.19810194,1.8278242,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.020569071,0,weak_interaction_instruments,0,,.9206439602759576
H01,hh_members_2013,Rostered household members,1,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,.63673097,.44033629,.14817423,-.22631232,1.4997742,1.8229979,.34927684,-.12414294,.82269663,,,,,,,0,secondary_assignment_supported,0,,.5268416934543185
H02,hh_share_female_2013,Female household members,2,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,-6.2368569,4.6777086,.1824286,-15.404998,2.9312835,30.228008,-.2063271,-.50962663,.096972436,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.30942377,0,weak_interaction_instruments,0,,
H02,hh_share_female_2013,Female household members,2,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-1.5474457,5.7137866,.78652436,-12.746262,9.65137,30.164419,-.051300362,-.42255947,.31995875,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.91265249,0,weak_interaction_instruments,0,,.9206439602759576
H02,hh_share_female_2013,Female household members,2,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-4.5939627,6.8249893,.50087786,-17.970695,8.7827711,30.164419,-.15229741,-.59575808,.29116327,,,,,,,0,secondary_assignment_supported,0,,.8411381585257394
H03,hh_employment_rate_outcome,Employed working-age members,3,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,-11.746997,15.024543,.43430045,-41.194561,17.700565,34.306561,-.34241256,-1.2007779,.51595283,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.63406849,0,weak_interaction_instruments,0,,
H03,hh_employment_rate_outcome,Employed working-age members,3,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-23.712635,22.473957,.29137221,-67.76078,20.33551,34.149544,-.69437629,-1.9842367,.59548408,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.17787217,0,weak_interaction_instruments,0,,.9206439602759576
H03,hh_employment_rate_outcome,Employed working-age members,3,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-9.231885,8.4112434,.27239457,-25.717621,7.25385,34.149544,-.27033699,-.75308824,.21241425,,,,,,,0,secondary_assignment_supported,0,,.6226161548069545
H04,hh_any_program_outcome,Household has a social-program participant,4,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,37.767544,24.25206,.11940115,-9.7656231,85.300705,49.877628,.75720406,-.19579165,1.7101998,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.030029571,0,weak_interaction_instruments,0,,
H04,hh_any_program_outcome,Household has a social-program participant,4,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,56.09314,38.894043,.14924487,-20.137785,132.32407,49.863625,1.124931,-.40385723,2.6537192,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.0040001995,0,weak_interaction_instruments,0,,.9206439602759576
H04,hh_any_program_outcome,Household has a social-program participant,4,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,38.459591,13.808571,.0053495187,11.39529,65.523895,49.863625,.77129555,.22852911,1.314062,,,,,,,0,secondary_assignment_supported,0,,.0525275230407715
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,-5.0692329,7.8607945,.51900798,-20.476107,10.337642,19.465183,-.26042566,-1.051935,.5310837,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.54302269,0,weak_interaction_instruments,0,,
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-5.6950893,9.2104015,.53635627,-23.747145,12.356966,19.441751,-.29293087,-1.2214509,.63558918,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.5494498,0,weak_interaction_instruments,0,,.9206439602759576
H05,wellbeing_core_proxy_2013,Core wellbeing proxy,5,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-2.163532,5.9601293,.71660423,-13.845171,9.5181065,19.441751,-.11128277,-.71213597,.48957044,,,,,,,0,secondary_assignment_supported,0,,.8411381585257394
H06,nbi_any_2013,Household has any unmet basic need,6,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,6.2374506,13.660705,.64796001,-20.537039,33.01194,49.973949,.12481404,-.41095486,.66058296,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.90207928,0,weak_interaction_instruments,0,,
H06,nbi_any_2013,Household has any unmet basic need,6,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-15.329637,37.015663,.67877215,-87.878998,57.21973,49.942066,-.30694839,-1.7596189,1.1457222,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.77935135,0,weak_interaction_instruments,0,,.9206439602759576
H06,nbi_any_2013,Household has any unmet basic need,6,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-8.2128563,20.125195,.68320882,-47.657513,31.2318,49.942066,-.16444768,-.95425594,.62536061,,,,,,,0,secondary_assignment_supported,0,,.8411381585257394
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,-5.2224622,3.0323105,.085020326,-11.165681,.72075695,12.467211,-.41889581,-.89560384,.057812206,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.18554065,0,weak_interaction_instruments,0,,
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-8.6167059,5.7742872,.13563247,-19.934101,2.7006896,12.585551,-.68465066,-1.5838878,.21458653,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.1064853,0,weak_interaction_instruments,0,,.9206439602759576
H07,wellbeing_assets_2013,Durable-assets wellbeing domain,7,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,-.18346037,2.1772885,.93284899,-4.4508672,4.0839467,12.585551,-.014577064,-.35364899,.32449487,,,,,,,0,secondary_assignment_supported,0,,.9629408928655808
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,19.461073,24.9503,.4353947,-29.440619,68.362762,38.808815,.50146008,-.75860649,1.7615267,2.2468927,9.2236862,4.4507647,4.4507647,.020107424,.26993406,0,weak_interaction_instruments,0,,
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,22.429712,27.20606,.40969068,-30.893185,75.752609,38.91877,.57632118,-.79378623,1.9464287,1.4727862,9.6455088,2.6036863,2.6036863,.042915605,.23179901,0,weak_interaction_instruments,0,,.9206439602759576
H08,hh_share_secondaryplus_2013,Members with secondary education or higher,8,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,2552,1198,42,22,1198,22,64,1,4.134665,12.263193,.73599589,-19.900753,28.170082,38.91877,.10623833,-.51134074,.72381741,,,,,,,0,secondary_assignment_supported,0,,.8411381585257394
H01,hh_members_2013,Rostered household members,1,1,S02,Distance to corresponding district capital,5,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,2477,1198,41,22,1198,22,63,1,-.37802711,.61597484,.53941,-1.5853156,.82926136,1.8233032,-.20733091,-.86947447,.45481265,.70841324,1.9145728,1.6524805,1.6524805,.22938725,.78648746,0,underidentified,0,,
